id,file_name,width,height,coco_url,cnt_ann
351530,000000351530.jpg,640,378,http://images.cocodataset.org/val2017/000000351530.jpg,4.0
357748,000000357748.jpg,640,480,http://images.cocodataset.org/val2017/000000357748.jpg,4.0
532530,000000532530.jpg,640,427,http://images.cocodataset.org/val2017/000000532530.jpg,4.0
142971,000000142971.jpg,640,427,http://images.cocodataset.org/val2017/000000142971.jpg,4.0
274272,000000274272.jpg,640,480,http://images.cocodataset.org/val2017/000000274272.jpg,4.0
578093,000000578093.jpg,640,480,http://images.cocodataset.org/val2017/000000578093.jpg,4.0
429109,000000429109.jpg,640,427,http://images.cocodataset.org/val2017/000000429109.jpg,4.0
185472,000000185472.jpg,640,480,http://images.cocodataset.org/val2017/000000185472.jpg,4.0
273715,000000273715.jpg,500,373,http://images.cocodataset.org/val2017/000000273715.jpg,4.0
277020,000000277020.jpg,640,360,http://images.cocodataset.org/val2017/000000277020.jpg,4.0
111086,000000111086.jpg,500,336,http://images.cocodataset.org/val2017/000000111086.jpg,4.0
291551,000000291551.jpg,428,640,http://images.cocodataset.org/val2017/000000291551.jpg,4.0
151938,000000151938.jpg,470,640,http://images.cocodataset.org/val2017/000000151938.jpg,4.0
149375,000000149375.jpg,640,485,http://images.cocodataset.org/val2017/000000149375.jpg,4.0
474078,000000474078.jpg,640,480,http://images.cocodataset.org/val2017/000000474078.jpg,4.0
35682,000000035682.jpg,480,640,http://images.cocodataset.org/val2017/000000035682.jpg,4.0
447917,000000447917.jpg,640,362,http://images.cocodataset.org/val2017/000000447917.jpg,4.0
263679,000000263679.jpg,640,428,http://images.cocodataset.org/val2017/000000263679.jpg,4.0
442161,000000442161.jpg,500,375,http://images.cocodataset.org/val2017/000000442161.jpg,4.0
361586,000000361586.jpg,640,360,http://images.cocodataset.org/val2017/000000361586.jpg,4.0
168883,000000168883.jpg,479,640,http://images.cocodataset.org/val2017/000000168883.jpg,4.0
358923,000000358923.jpg,640,428,http://images.cocodataset.org/val2017/000000358923.jpg,4.0
458109,000000458109.jpg,640,480,http://images.cocodataset.org/val2017/000000458109.jpg,4.0
140556,000000140556.jpg,640,457,http://images.cocodataset.org/val2017/000000140556.jpg,4.0
356428,000000356428.jpg,500,281,http://images.cocodataset.org/val2017/000000356428.jpg,4.0
428111,000000428111.jpg,640,429,http://images.cocodataset.org/val2017/000000428111.jpg,4.0
224337,000000224337.jpg,640,427,http://images.cocodataset.org/val2017/000000224337.jpg,4.0
492282,000000492282.jpg,480,640,http://images.cocodataset.org/val2017/000000492282.jpg,4.0
547886,000000547886.jpg,640,427,http://images.cocodataset.org/val2017/000000547886.jpg,4.0
456015,000000456015.jpg,640,427,http://images.cocodataset.org/val2017/000000456015.jpg,4.0
343149,000000343149.jpg,480,640,http://images.cocodataset.org/val2017/000000343149.jpg,4.0
548246,000000548246.jpg,640,428,http://images.cocodataset.org/val2017/000000548246.jpg,4.0
54605,000000054605.jpg,612,612,http://images.cocodataset.org/val2017/000000054605.jpg,4.0
422836,000000422836.jpg,320,240,http://images.cocodataset.org/val2017/000000422836.jpg,4.0
304180,000000304180.jpg,640,418,http://images.cocodataset.org/val2017/000000304180.jpg,4.0
145620,000000145620.jpg,640,436,http://images.cocodataset.org/val2017/000000145620.jpg,4.0
357737,000000357737.jpg,640,480,http://images.cocodataset.org/val2017/000000357737.jpg,4.0
95155,000000095155.jpg,640,427,http://images.cocodataset.org/val2017/000000095155.jpg,4.0
542423,000000542423.jpg,640,425,http://images.cocodataset.org/val2017/000000542423.jpg,4.0
146358,000000146358.jpg,388,640,http://images.cocodataset.org/val2017/000000146358.jpg,4.0
445834,000000445834.jpg,640,427,http://images.cocodataset.org/val2017/000000445834.jpg,4.0
542856,000000542856.jpg,640,427,http://images.cocodataset.org/val2017/000000542856.jpg,4.0
434204,000000434204.jpg,500,333,http://images.cocodataset.org/val2017/000000434204.jpg,4.0
180101,000000180101.jpg,640,480,http://images.cocodataset.org/val2017/000000180101.jpg,4.0
2473,000000002473.jpg,640,427,http://images.cocodataset.org/val2017/000000002473.jpg,4.0
100238,000000100238.jpg,640,480,http://images.cocodataset.org/val2017/000000100238.jpg,4.0
377635,000000377635.jpg,640,427,http://images.cocodataset.org/val2017/000000377635.jpg,4.0
1268,000000001268.jpg,640,427,http://images.cocodataset.org/val2017/000000001268.jpg,4.0
458755,000000458755.jpg,640,480,http://images.cocodataset.org/val2017/000000458755.jpg,4.0
514586,000000514586.jpg,354,500,http://images.cocodataset.org/val2017/000000514586.jpg,4.0
549738,000000549738.jpg,640,426,http://images.cocodataset.org/val2017/000000549738.jpg,4.0
534827,000000534827.jpg,612,612,http://images.cocodataset.org/val2017/000000534827.jpg,4.0
31620,000000031620.jpg,480,640,http://images.cocodataset.org/val2017/000000031620.jpg,4.0
2153,000000002153.jpg,640,480,http://images.cocodataset.org/val2017/000000002153.jpg,4.0
269316,000000269316.jpg,640,428,http://images.cocodataset.org/val2017/000000269316.jpg,4.0
357816,000000357816.jpg,500,455,http://images.cocodataset.org/val2017/000000357816.jpg,4.0
408774,000000408774.jpg,500,333,http://images.cocodataset.org/val2017/000000408774.jpg,4.0
153527,000000153527.jpg,500,375,http://images.cocodataset.org/val2017/000000153527.jpg,4.0
295316,000000295316.jpg,640,480,http://images.cocodataset.org/val2017/000000295316.jpg,4.0
13291,000000013291.jpg,500,335,http://images.cocodataset.org/val2017/000000013291.jpg,4.0
278848,000000278848.jpg,480,640,http://images.cocodataset.org/val2017/000000278848.jpg,4.0
404923,000000404923.jpg,640,480,http://images.cocodataset.org/val2017/000000404923.jpg,4.0
29984,000000029984.jpg,640,492,http://images.cocodataset.org/val2017/000000029984.jpg,4.0
447187,000000447187.jpg,640,480,http://images.cocodataset.org/val2017/000000447187.jpg,4.0
11511,000000011511.jpg,640,464,http://images.cocodataset.org/val2017/000000011511.jpg,4.0
331799,000000331799.jpg,640,464,http://images.cocodataset.org/val2017/000000331799.jpg,4.0
193743,000000193743.jpg,427,640,http://images.cocodataset.org/val2017/000000193743.jpg,4.0
320642,000000320642.jpg,500,321,http://images.cocodataset.org/val2017/000000320642.jpg,4.0
47740,000000047740.jpg,640,359,http://images.cocodataset.org/val2017/000000047740.jpg,4.0
201072,000000201072.jpg,411,640,http://images.cocodataset.org/val2017/000000201072.jpg,4.0
260106,000000260106.jpg,400,600,http://images.cocodataset.org/val2017/000000260106.jpg,4.0
288862,000000288862.jpg,427,640,http://images.cocodataset.org/val2017/000000288862.jpg,4.0
244750,000000244750.jpg,393,500,http://images.cocodataset.org/val2017/000000244750.jpg,4.0
236599,000000236599.jpg,500,346,http://images.cocodataset.org/val2017/000000236599.jpg,4.0
179141,000000179141.jpg,640,480,http://images.cocodataset.org/val2017/000000179141.jpg,4.0
437239,000000437239.jpg,640,425,http://images.cocodataset.org/val2017/000000437239.jpg,4.0
327701,000000327701.jpg,640,428,http://images.cocodataset.org/val2017/000000327701.jpg,4.0
350148,000000350148.jpg,480,640,http://images.cocodataset.org/val2017/000000350148.jpg,4.0
422706,000000422706.jpg,640,427,http://images.cocodataset.org/val2017/000000422706.jpg,4.0
286422,000000286422.jpg,640,425,http://images.cocodataset.org/val2017/000000286422.jpg,4.0
556000,000000556000.jpg,640,515,http://images.cocodataset.org/val2017/000000556000.jpg,4.0
549220,000000549220.jpg,480,640,http://images.cocodataset.org/val2017/000000549220.jpg,4.0
308328,000000308328.jpg,640,480,http://images.cocodataset.org/val2017/000000308328.jpg,4.0
408696,000000408696.jpg,640,480,http://images.cocodataset.org/val2017/000000408696.jpg,4.0
531707,000000531707.jpg,640,480,http://images.cocodataset.org/val2017/000000531707.jpg,4.0
177861,000000177861.jpg,480,640,http://images.cocodataset.org/val2017/000000177861.jpg,4.0
226154,000000226154.jpg,640,507,http://images.cocodataset.org/val2017/000000226154.jpg,4.0
68387,000000068387.jpg,640,480,http://images.cocodataset.org/val2017/000000068387.jpg,4.0
301376,000000301376.jpg,333,500,http://images.cocodataset.org/val2017/000000301376.jpg,4.0
565778,000000565778.jpg,640,400,http://images.cocodataset.org/val2017/000000565778.jpg,4.0
17627,000000017627.jpg,640,480,http://images.cocodataset.org/val2017/000000017627.jpg,4.0
53626,000000053626.jpg,640,480,http://images.cocodataset.org/val2017/000000053626.jpg,4.0
472678,000000472678.jpg,640,480,http://images.cocodataset.org/val2017/000000472678.jpg,4.0
38678,000000038678.jpg,480,640,http://images.cocodataset.org/val2017/000000038678.jpg,4.0
539962,000000539962.jpg,640,480,http://images.cocodataset.org/val2017/000000539962.jpg,4.0
384468,000000384468.jpg,640,480,http://images.cocodataset.org/val2017/000000384468.jpg,4.0
210032,000000210032.jpg,640,401,http://images.cocodataset.org/val2017/000000210032.jpg,4.0
381587,000000381587.jpg,428,640,http://images.cocodataset.org/val2017/000000381587.jpg,4.0
480021,000000480021.jpg,640,471,http://images.cocodataset.org/val2017/000000480021.jpg,4.0
94871,000000094871.jpg,480,640,http://images.cocodataset.org/val2017/000000094871.jpg,4.0
336053,000000336053.jpg,640,480,http://images.cocodataset.org/val2017/000000336053.jpg,4.0
13729,000000013729.jpg,640,480,http://images.cocodataset.org/val2017/000000013729.jpg,4.0
50145,000000050145.jpg,480,320,http://images.cocodataset.org/val2017/000000050145.jpg,4.0
360661,000000360661.jpg,640,480,http://images.cocodataset.org/val2017/000000360661.jpg,4.0
453166,000000453166.jpg,640,425,http://images.cocodataset.org/val2017/000000453166.jpg,4.0
394677,000000394677.jpg,500,375,http://images.cocodataset.org/val2017/000000394677.jpg,4.0
474021,000000474021.jpg,500,375,http://images.cocodataset.org/val2017/000000474021.jpg,4.0
405279,000000405279.jpg,640,480,http://images.cocodataset.org/val2017/000000405279.jpg,4.0
280891,000000280891.jpg,427,640,http://images.cocodataset.org/val2017/000000280891.jpg,4.0
154087,000000154087.jpg,640,480,http://images.cocodataset.org/val2017/000000154087.jpg,4.0
196442,000000196442.jpg,640,427,http://images.cocodataset.org/val2017/000000196442.jpg,4.0
497599,000000497599.jpg,427,640,http://images.cocodataset.org/val2017/000000497599.jpg,4.0
463690,000000463690.jpg,640,427,http://images.cocodataset.org/val2017/000000463690.jpg,4.0
100624,000000100624.jpg,640,427,http://images.cocodataset.org/val2017/000000100624.jpg,4.0
76416,000000076416.jpg,640,480,http://images.cocodataset.org/val2017/000000076416.jpg,4.0
25603,000000025603.jpg,640,480,http://images.cocodataset.org/val2017/000000025603.jpg,4.0
356248,000000356248.jpg,478,640,http://images.cocodataset.org/val2017/000000356248.jpg,4.0
255749,000000255749.jpg,640,424,http://images.cocodataset.org/val2017/000000255749.jpg,4.0
150638,000000150638.jpg,640,469,http://images.cocodataset.org/val2017/000000150638.jpg,4.0
300276,000000300276.jpg,640,359,http://images.cocodataset.org/val2017/000000300276.jpg,4.0
568147,000000568147.jpg,480,640,http://images.cocodataset.org/val2017/000000568147.jpg,4.0
290179,000000290179.jpg,640,426,http://images.cocodataset.org/val2017/000000290179.jpg,4.0
290293,000000290293.jpg,640,326,http://images.cocodataset.org/val2017/000000290293.jpg,3.0
181421,000000181421.jpg,640,446,http://images.cocodataset.org/val2017/000000181421.jpg,3.0
84241,000000084241.jpg,640,396,http://images.cocodataset.org/val2017/000000084241.jpg,3.0
342367,000000342367.jpg,640,480,http://images.cocodataset.org/val2017/000000342367.jpg,3.0
70739,000000070739.jpg,640,480,http://images.cocodataset.org/val2017/000000070739.jpg,3.0
161128,000000161128.jpg,375,500,http://images.cocodataset.org/val2017/000000161128.jpg,3.0
460147,000000460147.jpg,640,424,http://images.cocodataset.org/val2017/000000460147.jpg,3.0
37988,000000037988.jpg,640,480,http://images.cocodataset.org/val2017/000000037988.jpg,3.0
252219,000000252219.jpg,640,428,http://images.cocodataset.org/val2017/000000252219.jpg,3.0
516038,000000516038.jpg,480,640,http://images.cocodataset.org/val2017/000000516038.jpg,3.0
176799,000000176799.jpg,640,426,http://images.cocodataset.org/val2017/000000176799.jpg,3.0
181666,000000181666.jpg,640,425,http://images.cocodataset.org/val2017/000000181666.jpg,3.0
414510,000000414510.jpg,480,640,http://images.cocodataset.org/val2017/000000414510.jpg,3.0
149222,000000149222.jpg,500,383,http://images.cocodataset.org/val2017/000000149222.jpg,3.0
82986,000000082986.jpg,640,444,http://images.cocodataset.org/val2017/000000082986.jpg,3.0
73946,000000073946.jpg,640,428,http://images.cocodataset.org/val2017/000000073946.jpg,3.0
424642,000000424642.jpg,500,375,http://images.cocodataset.org/val2017/000000424642.jpg,3.0
262631,000000262631.jpg,480,640,http://images.cocodataset.org/val2017/000000262631.jpg,3.0
523033,000000523033.jpg,640,427,http://images.cocodataset.org/val2017/000000523033.jpg,3.0
40083,000000040083.jpg,500,333,http://images.cocodataset.org/val2017/000000040083.jpg,3.0
66706,000000066706.jpg,612,612,http://images.cocodataset.org/val2017/000000066706.jpg,3.0
520009,000000520009.jpg,500,412,http://images.cocodataset.org/val2017/000000520009.jpg,3.0
545100,000000545100.jpg,640,426,http://images.cocodataset.org/val2017/000000545100.jpg,3.0
439426,000000439426.jpg,640,480,http://images.cocodataset.org/val2017/000000439426.jpg,3.0
461751,000000461751.jpg,640,569,http://images.cocodataset.org/val2017/000000461751.jpg,3.0
369323,000000369323.jpg,377,500,http://images.cocodataset.org/val2017/000000369323.jpg,3.0
8021,000000008021.jpg,640,480,http://images.cocodataset.org/val2017/000000008021.jpg,3.0
402720,000000402720.jpg,612,612,http://images.cocodataset.org/val2017/000000402720.jpg,3.0
492110,000000492110.jpg,640,427,http://images.cocodataset.org/val2017/000000492110.jpg,3.0
407943,000000407943.jpg,640,427,http://images.cocodataset.org/val2017/000000407943.jpg,3.0
465836,000000465836.jpg,500,375,http://images.cocodataset.org/val2017/000000465836.jpg,3.0
151629,000000151629.jpg,427,640,http://images.cocodataset.org/val2017/000000151629.jpg,3.0
8844,000000008844.jpg,640,426,http://images.cocodataset.org/val2017/000000008844.jpg,3.0
97337,000000097337.jpg,500,375,http://images.cocodataset.org/val2017/000000097337.jpg,3.0
6763,000000006763.jpg,375,500,http://images.cocodataset.org/val2017/000000006763.jpg,3.0
128675,000000128675.jpg,640,480,http://images.cocodataset.org/val2017/000000128675.jpg,3.0
548524,000000548524.jpg,640,427,http://images.cocodataset.org/val2017/000000548524.jpg,3.0
296231,000000296231.jpg,640,480,http://images.cocodataset.org/val2017/000000296231.jpg,3.0
442836,000000442836.jpg,640,457,http://images.cocodataset.org/val2017/000000442836.jpg,3.0
568814,000000568814.jpg,640,359,http://images.cocodataset.org/val2017/000000568814.jpg,3.0
318138,000000318138.jpg,480,640,http://images.cocodataset.org/val2017/000000318138.jpg,3.0
125129,000000125129.jpg,500,333,http://images.cocodataset.org/val2017/000000125129.jpg,3.0
406417,000000406417.jpg,568,640,http://images.cocodataset.org/val2017/000000406417.jpg,3.0
371042,000000371042.jpg,640,428,http://images.cocodataset.org/val2017/000000371042.jpg,3.0
25394,000000025394.jpg,480,640,http://images.cocodataset.org/val2017/000000025394.jpg,3.0
388927,000000388927.jpg,480,640,http://images.cocodataset.org/val2017/000000388927.jpg,3.0
249180,000000249180.jpg,640,427,http://images.cocodataset.org/val2017/000000249180.jpg,3.0
416343,000000416343.jpg,427,640,http://images.cocodataset.org/val2017/000000416343.jpg,3.0
399462,000000399462.jpg,300,451,http://images.cocodataset.org/val2017/000000399462.jpg,3.0
82688,000000082688.jpg,640,428,http://images.cocodataset.org/val2017/000000082688.jpg,3.0
86956,000000086956.jpg,480,640,http://images.cocodataset.org/val2017/000000086956.jpg,3.0
132796,000000132796.jpg,640,426,http://images.cocodataset.org/val2017/000000132796.jpg,3.0
23899,000000023899.jpg,640,425,http://images.cocodataset.org/val2017/000000023899.jpg,3.0
301867,000000301867.jpg,640,480,http://images.cocodataset.org/val2017/000000301867.jpg,3.0
187055,000000187055.jpg,425,640,http://images.cocodataset.org/val2017/000000187055.jpg,3.0
569976,000000569976.jpg,480,640,http://images.cocodataset.org/val2017/000000569976.jpg,3.0
580197,000000580197.jpg,640,480,http://images.cocodataset.org/val2017/000000580197.jpg,3.0
291791,000000291791.jpg,640,499,http://images.cocodataset.org/val2017/000000291791.jpg,3.0
181816,000000181816.jpg,640,480,http://images.cocodataset.org/val2017/000000181816.jpg,3.0
368752,000000368752.jpg,480,640,http://images.cocodataset.org/val2017/000000368752.jpg,3.0
283318,000000283318.jpg,640,427,http://images.cocodataset.org/val2017/000000283318.jpg,3.0
292456,000000292456.jpg,500,375,http://images.cocodataset.org/val2017/000000292456.jpg,3.0
463918,000000463918.jpg,500,359,http://images.cocodataset.org/val2017/000000463918.jpg,3.0
67406,000000067406.jpg,500,375,http://images.cocodataset.org/val2017/000000067406.jpg,3.0
447088,000000447088.jpg,500,333,http://images.cocodataset.org/val2017/000000447088.jpg,3.0
471567,000000471567.jpg,640,480,http://images.cocodataset.org/val2017/000000471567.jpg,3.0
485480,000000485480.jpg,640,281,http://images.cocodataset.org/val2017/000000485480.jpg,3.0
261036,000000261036.jpg,333,500,http://images.cocodataset.org/val2017/000000261036.jpg,3.0
515579,000000515579.jpg,500,332,http://images.cocodataset.org/val2017/000000515579.jpg,3.0
361142,000000361142.jpg,463,640,http://images.cocodataset.org/val2017/000000361142.jpg,3.0
285894,000000285894.jpg,500,329,http://images.cocodataset.org/val2017/000000285894.jpg,3.0
297022,000000297022.jpg,640,504,http://images.cocodataset.org/val2017/000000297022.jpg,3.0
370677,000000370677.jpg,500,332,http://images.cocodataset.org/val2017/000000370677.jpg,3.0
50380,000000050380.jpg,640,427,http://images.cocodataset.org/val2017/000000050380.jpg,3.0
216296,000000216296.jpg,640,427,http://images.cocodataset.org/val2017/000000216296.jpg,3.0
511999,000000511999.jpg,640,446,http://images.cocodataset.org/val2017/000000511999.jpg,3.0
349860,000000349860.jpg,640,426,http://images.cocodataset.org/val2017/000000349860.jpg,3.0
132408,000000132408.jpg,429,640,http://images.cocodataset.org/val2017/000000132408.jpg,3.0
468501,000000468501.jpg,500,375,http://images.cocodataset.org/val2017/000000468501.jpg,3.0
62808,000000062808.jpg,640,481,http://images.cocodataset.org/val2017/000000062808.jpg,3.0
554328,000000554328.jpg,640,499,http://images.cocodataset.org/val2017/000000554328.jpg,3.0
117425,000000117425.jpg,640,426,http://images.cocodataset.org/val2017/000000117425.jpg,3.0
333402,000000333402.jpg,640,425,http://images.cocodataset.org/val2017/000000333402.jpg,3.0
11699,000000011699.jpg,480,640,http://images.cocodataset.org/val2017/000000011699.jpg,3.0
10707,000000010707.jpg,640,480,http://images.cocodataset.org/val2017/000000010707.jpg,3.0
286503,000000286503.jpg,640,427,http://images.cocodataset.org/val2017/000000286503.jpg,3.0
83531,000000083531.jpg,500,275,http://images.cocodataset.org/val2017/000000083531.jpg,3.0
562207,000000562207.jpg,640,425,http://images.cocodataset.org/val2017/000000562207.jpg,3.0
497867,000000497867.jpg,640,408,http://images.cocodataset.org/val2017/000000497867.jpg,3.0
2006,000000002006.jpg,640,480,http://images.cocodataset.org/val2017/000000002006.jpg,3.0
514797,000000514797.jpg,640,439,http://images.cocodataset.org/val2017/000000514797.jpg,3.0
276707,000000276707.jpg,640,480,http://images.cocodataset.org/val2017/000000276707.jpg,3.0
248616,000000248616.jpg,640,427,http://images.cocodataset.org/val2017/000000248616.jpg,3.0
115245,000000115245.jpg,612,612,http://images.cocodataset.org/val2017/000000115245.jpg,3.0
94944,000000094944.jpg,640,427,http://images.cocodataset.org/val2017/000000094944.jpg,3.0
446651,000000446651.jpg,640,426,http://images.cocodataset.org/val2017/000000446651.jpg,3.0
407868,000000407868.jpg,640,480,http://images.cocodataset.org/val2017/000000407868.jpg,3.0
44877,000000044877.jpg,640,427,http://images.cocodataset.org/val2017/000000044877.jpg,3.0
80659,000000080659.jpg,640,427,http://images.cocodataset.org/val2017/000000080659.jpg,3.0
241677,000000241677.jpg,640,480,http://images.cocodataset.org/val2017/000000241677.jpg,3.0
303653,000000303653.jpg,640,426,http://images.cocodataset.org/val2017/000000303653.jpg,3.0
388903,000000388903.jpg,500,332,http://images.cocodataset.org/val2017/000000388903.jpg,3.0
326542,000000326542.jpg,640,480,http://images.cocodataset.org/val2017/000000326542.jpg,3.0
465806,000000465806.jpg,640,480,http://images.cocodataset.org/val2017/000000465806.jpg,3.0
97924,000000097924.jpg,600,400,http://images.cocodataset.org/val2017/000000097924.jpg,3.0
513041,000000513041.jpg,640,480,http://images.cocodataset.org/val2017/000000513041.jpg,3.0
313034,000000313034.jpg,640,480,http://images.cocodataset.org/val2017/000000313034.jpg,3.0
206579,000000206579.jpg,640,480,http://images.cocodataset.org/val2017/000000206579.jpg,3.0
100510,000000100510.jpg,600,400,http://images.cocodataset.org/val2017/000000100510.jpg,3.0
189752,000000189752.jpg,640,480,http://images.cocodataset.org/val2017/000000189752.jpg,3.0
435206,000000435206.jpg,640,427,http://images.cocodataset.org/val2017/000000435206.jpg,3.0
378139,000000378139.jpg,640,427,http://images.cocodataset.org/val2017/000000378139.jpg,3.0
319721,000000319721.jpg,480,640,http://images.cocodataset.org/val2017/000000319721.jpg,3.0
546659,000000546659.jpg,420,640,http://images.cocodataset.org/val2017/000000546659.jpg,3.0
377239,000000377239.jpg,640,427,http://images.cocodataset.org/val2017/000000377239.jpg,3.0
493286,000000493286.jpg,640,359,http://images.cocodataset.org/val2017/000000493286.jpg,3.0
236308,000000236308.jpg,640,368,http://images.cocodataset.org/val2017/000000236308.jpg,3.0
273232,000000273232.jpg,640,425,http://images.cocodataset.org/val2017/000000273232.jpg,3.0
252716,000000252716.jpg,426,640,http://images.cocodataset.org/val2017/000000252716.jpg,3.0
109118,000000109118.jpg,486,640,http://images.cocodataset.org/val2017/000000109118.jpg,3.0
559547,000000559547.jpg,640,491,http://images.cocodataset.org/val2017/000000559547.jpg,3.0
303499,000000303499.jpg,333,500,http://images.cocodataset.org/val2017/000000303499.jpg,3.0
334399,000000334399.jpg,640,480,http://images.cocodataset.org/val2017/000000334399.jpg,3.0
305309,000000305309.jpg,640,406,http://images.cocodataset.org/val2017/000000305309.jpg,3.0
441491,000000441491.jpg,640,480,http://images.cocodataset.org/val2017/000000441491.jpg,3.0
213035,000000213035.jpg,640,427,http://images.cocodataset.org/val2017/000000213035.jpg,3.0
479912,000000479912.jpg,478,640,http://images.cocodataset.org/val2017/000000479912.jpg,3.0
471893,000000471893.jpg,640,442,http://images.cocodataset.org/val2017/000000471893.jpg,3.0
320232,000000320232.jpg,375,500,http://images.cocodataset.org/val2017/000000320232.jpg,3.0
204871,000000204871.jpg,612,612,http://images.cocodataset.org/val2017/000000204871.jpg,3.0
292997,000000292997.jpg,640,480,http://images.cocodataset.org/val2017/000000292997.jpg,3.0
380706,000000380706.jpg,640,426,http://images.cocodataset.org/val2017/000000380706.jpg,3.0
459195,000000459195.jpg,500,375,http://images.cocodataset.org/val2017/000000459195.jpg,3.0
161609,000000161609.jpg,640,480,http://images.cocodataset.org/val2017/000000161609.jpg,3.0
343976,000000343976.jpg,500,375,http://images.cocodataset.org/val2017/000000343976.jpg,3.0
119445,000000119445.jpg,640,426,http://images.cocodataset.org/val2017/000000119445.jpg,3.0
78404,000000078404.jpg,500,350,http://images.cocodataset.org/val2017/000000078404.jpg,3.0
96427,000000096427.jpg,640,427,http://images.cocodataset.org/val2017/000000096427.jpg,3.0
554579,000000554579.jpg,494,640,http://images.cocodataset.org/val2017/000000554579.jpg,3.0
83172,000000083172.jpg,640,427,http://images.cocodataset.org/val2017/000000083172.jpg,3.0
183648,000000183648.jpg,640,428,http://images.cocodataset.org/val2017/000000183648.jpg,3.0
509403,000000509403.jpg,640,427,http://images.cocodataset.org/val2017/000000509403.jpg,3.0
25393,000000025393.jpg,640,480,http://images.cocodataset.org/val2017/000000025393.jpg,3.0
43314,000000043314.jpg,500,376,http://images.cocodataset.org/val2017/000000043314.jpg,3.0
329455,000000329455.jpg,640,480,http://images.cocodataset.org/val2017/000000329455.jpg,3.0
128748,000000128748.jpg,491,640,http://images.cocodataset.org/val2017/000000128748.jpg,3.0
475064,000000475064.jpg,640,427,http://images.cocodataset.org/val2017/000000475064.jpg,3.0
84674,000000084674.jpg,480,640,http://images.cocodataset.org/val2017/000000084674.jpg,3.0
537270,000000537270.jpg,640,480,http://images.cocodataset.org/val2017/000000537270.jpg,3.0
25386,000000025386.jpg,427,640,http://images.cocodataset.org/val2017/000000025386.jpg,3.0
98392,000000098392.jpg,480,640,http://images.cocodataset.org/val2017/000000098392.jpg,3.0
491867,000000491867.jpg,480,640,http://images.cocodataset.org/val2017/000000491867.jpg,3.0
424162,000000424162.jpg,640,512,http://images.cocodataset.org/val2017/000000424162.jpg,3.0
48555,000000048555.jpg,640,465,http://images.cocodataset.org/val2017/000000048555.jpg,3.0
474167,000000474167.jpg,427,640,http://images.cocodataset.org/val2017/000000474167.jpg,3.0
477441,000000477441.jpg,640,480,http://images.cocodataset.org/val2017/000000477441.jpg,3.0
99054,000000099054.jpg,427,640,http://images.cocodataset.org/val2017/000000099054.jpg,3.0
46497,000000046497.jpg,500,332,http://images.cocodataset.org/val2017/000000046497.jpg,3.0
534605,000000534605.jpg,600,400,http://images.cocodataset.org/val2017/000000534605.jpg,3.0
481582,000000481582.jpg,640,427,http://images.cocodataset.org/val2017/000000481582.jpg,3.0
297578,000000297578.jpg,500,281,http://images.cocodataset.org/val2017/000000297578.jpg,3.0
225405,000000225405.jpg,640,471,http://images.cocodataset.org/val2017/000000225405.jpg,3.0
508101,000000508101.jpg,640,480,http://images.cocodataset.org/val2017/000000508101.jpg,3.0
466125,000000466125.jpg,427,640,http://images.cocodataset.org/val2017/000000466125.jpg,3.0
512657,000000512657.jpg,640,427,http://images.cocodataset.org/val2017/000000512657.jpg,3.0
302107,000000302107.jpg,427,640,http://images.cocodataset.org/val2017/000000302107.jpg,3.0
252776,000000252776.jpg,418,640,http://images.cocodataset.org/val2017/000000252776.jpg,3.0
85089,000000085089.jpg,640,428,http://images.cocodataset.org/val2017/000000085089.jpg,3.0
134856,000000134856.jpg,640,480,http://images.cocodataset.org/val2017/000000134856.jpg,3.0
224222,000000224222.jpg,640,426,http://images.cocodataset.org/val2017/000000224222.jpg,3.0
532690,000000532690.jpg,528,640,http://images.cocodataset.org/val2017/000000532690.jpg,3.0
162035,000000162035.jpg,500,375,http://images.cocodataset.org/val2017/000000162035.jpg,3.0
568290,000000568290.jpg,640,427,http://images.cocodataset.org/val2017/000000568290.jpg,3.0
420916,000000420916.jpg,640,400,http://images.cocodataset.org/val2017/000000420916.jpg,3.0
484404,000000484404.jpg,640,480,http://images.cocodataset.org/val2017/000000484404.jpg,3.0
415727,000000415727.jpg,640,480,http://images.cocodataset.org/val2017/000000415727.jpg,3.0
499031,000000499031.jpg,427,640,http://images.cocodataset.org/val2017/000000499031.jpg,3.0
87144,000000087144.jpg,640,480,http://images.cocodataset.org/val2017/000000087144.jpg,3.0
46252,000000046252.jpg,640,480,http://images.cocodataset.org/val2017/000000046252.jpg,3.0
338624,000000338624.jpg,640,360,http://images.cocodataset.org/val2017/000000338624.jpg,3.0
163640,000000163640.jpg,640,457,http://images.cocodataset.org/val2017/000000163640.jpg,3.0
450075,000000450075.jpg,640,480,http://images.cocodataset.org/val2017/000000450075.jpg,3.0
63740,000000063740.jpg,640,480,http://images.cocodataset.org/val2017/000000063740.jpg,3.0
379332,000000379332.jpg,500,334,http://images.cocodataset.org/val2017/000000379332.jpg,3.0
559956,000000559956.jpg,640,480,http://images.cocodataset.org/val2017/000000559956.jpg,3.0
311392,000000311392.jpg,640,427,http://images.cocodataset.org/val2017/000000311392.jpg,3.0
472623,000000472623.jpg,425,640,http://images.cocodataset.org/val2017/000000472623.jpg,3.0
418062,000000418062.jpg,427,640,http://images.cocodataset.org/val2017/000000418062.jpg,3.0
